Source,Emotion,Gender,Path
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_door_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vine_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_base_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_moon_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_bone_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_time_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_kill_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_good_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wife_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hate_happy.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_dime_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_turn_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pad_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kite_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_yes_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pike_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sure_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wash_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mop_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mode_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_phone_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vine_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_shall_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ditch_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wife_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tough_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_dead_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kick_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_half_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_make_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_thin_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_base_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_size_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_third_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_note_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lid_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sheep_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_shirt_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hate_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wire_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ton_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_witch_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hurl_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pick_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_death_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_loaf_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_near_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_yearn_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_such_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_burn_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mood_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bar_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pain_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lore_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lose_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tip_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bought_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_life_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_dodge_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_thumb_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_raid_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_white_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_doll_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lease_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_fat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_match_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rose_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wag_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_read_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bone_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_road_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_good_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hit_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kill_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_judge_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_boat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_perch_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sub_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_learn_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_chief_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_numb_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pole_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hall_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_shout_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keg_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_shack_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rough_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pearl_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_red_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_goose_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_gin_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_take_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_nag_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_back_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_voice_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_week_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_seize_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_walk_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_moon_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_join_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lean_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rush_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_choice_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_void_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rain_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_which_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_fail_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tool_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_chat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bite_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_peg_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_page_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_lot_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_gaze_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_neat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_cab_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_king_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_merge_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_came_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hire_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_talk_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bean_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_whip_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tape_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_when_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_late_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_wheat_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_room_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mob_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mill_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_young_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_search_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_far_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sour_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_home_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hole_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_fit_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_puff_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_said_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_name_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_five_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mouse_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_germ_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ripe_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_check_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_goal_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_fall_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bath_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_get_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keep_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_knock_sad.wav
TESS,sad,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_have_sad.wav
